State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Assam,18,Baksa,Baksa_25,25,Delivery Care,Home births that were conducted by skilled health personnel (%),4.6,1.5
Assam,18,Baksa,Baksa_25,25,Delivery Care,Institutional births (%),89.9,87.8
Assam,18,Baksa,Baksa_25,25,Delivery Care,Institutional births in public facility (%),82.2,77.5
Assam,18,Baksa,Baksa_25,25,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),25,0
Assam,18,Baksa,Baksa_25,25,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.8,0
Assam,18,Baksa,Baksa_25,25,Hypertension among men,Male Moderately or severely elevated blood pressure (%),5.3,0
Assam,18,Baksa,Baksa_25,25,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),24.5,0
Assam,18,Baksa,Baksa_25,25,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15,0
Assam,18,Baksa,Baksa_25,25,Hypertension among women,Female Moderately or severely elevated blood pressure (%),7.2,0
Assam,18,Baksa,Baksa_25,25,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0,0
Assam,18,Baksa,Baksa_25,25,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),12.3,11.1
Assam,18,Baksa,Baksa_25,25,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),67,40.5
Assam,18,Baksa,Baksa_25,25,Marriage and Fertility,Women age 2024 years married before age 18 years (%),24.9,27.4
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),7312,3614
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),3.4,7.7
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),70.9,0
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),56.2,39.7
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),30.2,0.8
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),61.1,60.6
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),56,49.8
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),65,70.1
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),95,92.6
Assam,18,Baksa,Baksa_25,25,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.8,99.1
Assam,18,Baksa,Baksa_25,25,Nutritional Status of Women,Women who are overweight or obese,18.8,15.2
Assam,18,Baksa,Baksa_25,25,Nutritional Status of Women,Women who have high risk waisttohip ratio,66.9,0
Assam,18,Baksa,Baksa_25,25,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),15.1,17.8
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),3.3,0
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),97.9,97.3
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),50.1,0
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Female population age 6 years and above who ever attended school (%),74.1,71.9
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Households using clean fuel for cooking (%),35.2,16.6
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Households using iodized salt (%),98.9,99.2
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),69,3.7
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Population below age 15 years (%),26.5,28.3
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Population living in households that use an improved sanitation facility (%),68.9,57.6
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Population living in households with an improved drinkingwater source (%),89.8,83.3
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,Population living in households with electricity (%),98.1,83.6
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1097,968
Assam,18,Baksa,Baksa_25,25,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1057,1046
Assam,18,Baksa,Baksa_25,25,Quality of Family Planning Services,Current users ever told about side effects of current method (%),76.2,78.4
Assam,18,Baksa,Baksa_25,25,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),24.8,22.8
Assam,18,Baksa,Baksa_25,25,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.3,0
Assam,18,Baksa,Baksa_25,25,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.3,0
Assam,18,Baksa,Baksa_25,25,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Assam,18,Baksa,Baksa_25,25,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),33.4,0
Assam,18,Baksa,Baksa_25,25,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),57.6,0
Assam,18,Baksa,Baksa_25,25,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),11.9,0
Assam,18,Baksa,Baksa_25,25,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),14.9,0
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),59,42.2
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.8,2.7
Assam,18,Baksa,Baksa_25,25,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,1.3
Assam,18,Baksa,Baksa_25,25,Unmet Need for Family Planning,Total unmet need (%),12.5,12.4
Assam,18,Baksa,Baksa_25,25,Unmet Need for Family Planning,Unmet need for spacing (%),5.7,6.8
Assam,18,Barpeta,Barpeta_4,4,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),70.7,30.6
Assam,18,Barpeta,Barpeta_4,4,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),64.8,35.5
Assam,18,Barpeta,Barpeta_4,4,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,63.5,30.2
Assam,18,Barpeta,Barpeta_4,4,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,65.6,35.2
Assam,18,Barpeta,Barpeta_4,4,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,47.6,0
Assam,18,Barpeta,Barpeta_4,4,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17,0
Assam,18,Barpeta,Barpeta_4,4,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),4.8,0
Assam,18,Barpeta,Barpeta_4,4,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),10.2,0
Assam,18,Barpeta,Barpeta_4,4,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),8.1,0
Assam,18,Barpeta,Barpeta_4,4,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14,0
Assam,18,Barpeta,Barpeta_4,4,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),4.3,0
Assam,18,Barpeta,Barpeta_4,4,Characteristics of Women,Women who are literate (%),74.8,0
Assam,18,Barpeta,Barpeta_4,4,Characteristics of Women,Women with 10 or more years of schooling (%),31.7,23.9
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),5.9,10
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),6.1,1.9
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),7.5,5.8
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),29.8,41.7
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),26.2,33.1
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),19.5,16.6
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),46.4,68
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),62.9,56.7
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),5.5,9.7
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),54.6,34.1
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),59.6,61
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),73.6,54.7
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),67.8,40.8
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),67.5,45.6
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),40.8,0
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),94.3,67.4
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),83.8,66
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.4,98
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),23.7,0
Assam,18,Barpeta,Barpeta_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),48.2,50.5
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Any method (%),57.3,56.7
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Any modern method (%),47.4,40.2
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Condom (%),3.6,3
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Female sterilization (%),5.5,3.5
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Injectables (%),0.7,0.1
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,IUD/PPIUD (%),2,2.5
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Male sterilization (%),0.1,0
Assam,18,Barpeta,Barpeta_4,4,Current Use of Family Planning Methods,Pill (%),35.3,30
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Births attended by skilled health personnel (%),87.6,63.4
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Births delivered by caesarean section (%),12.7,8.1
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),12.4,11.8
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Home births that were conducted by skilled health personnel (%),0.6,12.3
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Institutional births (%),87.6,51.9
Assam,18,Barpeta,Barpeta_4,4,Delivery Care,Institutional births in public facility (%),82.3,49
Assam,18,Barpeta,Barpeta_4,4,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),16.7,0
Assam,18,Barpeta,Barpeta_4,4,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10,0
Assam,18,Barpeta,Barpeta_4,4,Hypertension among men,Male Moderately or severely elevated blood pressure (%),3,0
Assam,18,Barpeta,Barpeta_4,4,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),17.9,0
Assam,18,Barpeta,Barpeta_4,4,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.6,0
Assam,18,Barpeta,Barpeta_4,4,Hypertension among women,Female Moderately or severely elevated blood pressure (%),3.9,0
Assam,18,Barpeta,Barpeta_4,4,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),14.2,16.2
Assam,18,Barpeta,Barpeta_4,4,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),61.5,44.5
Assam,18,Barpeta,Barpeta_4,4,Marriage and Fertility,Women age 2024 years married before age 18 years (%),40.1,43.2
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),4829,2448
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),73.9,0
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),49.4,18.6
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.8,0.3
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),62.2,64.3
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),43.6,47.5
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),70.5,36.6
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),94.9,86.8
Assam,18,Barpeta,Barpeta_4,4,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.1,96.4
Assam,18,Barpeta,Barpeta_4,4,Nutritional Status of Women,Women who are overweight or obese,16.6,12
Assam,18,Barpeta,Barpeta_4,4,Nutritional Status of Women,Women who have high risk waisttohip ratio,75,0
Assam,18,Barpeta,Barpeta_4,4,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),14.6,26.5
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),2.7,0
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),96,96.9
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),74.3,0
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Female population age 6 years and above who ever attended school (%),75.4,70.5
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Households using clean fuel for cooking (%),38.7,22.6
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Households using iodized salt (%),96.3,99.5
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),58.9,25.7
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Population below age 15 years (%),30.1,33.3
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Population living in households that use an improved sanitation facility (%),63.7,36.3
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Population living in households with an improved drinkingwater source (%),98.1,98.5
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,Population living in households with electricity (%),88.9,72.7
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1007,906
Assam,18,Barpeta,Barpeta_4,4,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1027,982
Assam,18,Barpeta,Barpeta_4,4,Quality of Family Planning Services,Current users ever told about side effects of current method (%),55.1,48.2
Assam,18,Barpeta,Barpeta_4,4,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),18.4,11.8
Assam,18,Barpeta,Barpeta_4,4,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.2,0
Assam,18,Barpeta,Barpeta_4,4,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.7,0
Assam,18,Barpeta,Barpeta_4,4,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),8,0
Assam,18,Barpeta,Barpeta_4,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),46.4,0
Assam,18,Barpeta,Barpeta_4,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.7,0
Assam,18,Barpeta,Barpeta_4,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),14.3,0
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.4,0
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),64.9,55.4
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.7,1.8
Assam,18,Barpeta,Barpeta_4,4,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.5,1
Assam,18,Barpeta,Barpeta_4,4,Unmet Need for Family Planning,Total unmet need (%),12.3,10.1
Assam,18,Barpeta,Barpeta_4,4,Unmet Need for Family Planning,Unmet need for spacing (%),3.9,4.7
Assam,18,Bongaigaon,Bongaigaon_20,20,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),73.8,47.6
Assam,18,Bongaigaon,Bongaigaon_20,20,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),70.6,48
Assam,18,Bongaigaon,Bongaigaon_20,20,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,77.2,34.5
Assam,18,Bongaigaon,Bongaigaon_20,20,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,71.4,48.5
Assam,18,Bongaigaon,Bongaigaon_20,20,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,51.2,39.9
Assam,18,Bongaigaon,Bongaigaon_20,20,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15,0
