State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Mizoram,15,Aizawl,Aizawl_3,3,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,4
Mizoram,15,Aizawl,Aizawl_3,3,Unmet Need for Family Planning,Total unmet need (%),24,18.5
Mizoram,15,Aizawl,Aizawl_3,3,Unmet Need for Family Planning,Unmet need for spacing (%),14,10.1
Mizoram,15,Champhai,Champhai_4,4,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),31.6,10.7
Mizoram,15,Champhai,Champhai_4,4,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),25.7,13.1
Mizoram,15,Champhai,Champhai_4,4,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,38.3,7.8
Mizoram,15,Champhai,Champhai_4,4,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,26.1,12.8
Mizoram,15,Champhai,Champhai_4,4,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,15.7,21.9
Mizoram,15,Champhai,Champhai_4,4,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.9,0
Mizoram,15,Champhai,Champhai_4,4,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),6.1,0
Mizoram,15,Champhai,Champhai_4,4,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),7.4,0
Mizoram,15,Champhai,Champhai_4,4,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),6.9,0
Mizoram,15,Champhai,Champhai_4,4,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.4,0
Mizoram,15,Champhai,Champhai_4,4,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),5.8,0
Mizoram,15,Champhai,Champhai_4,4,Characteristics of Women,Women who are literate (%),97.7,0
Mizoram,15,Champhai,Champhai_4,4,Characteristics of Women,Women with 10 or more years of schooling (%),47.8,30.3
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),3.5,20.6
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),10.6,3.8
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),7.6,2.6
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),27.2,32.9
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),13.1,12.7
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),12.1,6
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),70.7,59.9
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),5.6,19.7
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),85.3,49.1
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),87,64.2
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),90.5,59.6
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),90.5,57.5
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),87.7,56.9
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),2.4,0
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),97.6,72.6
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),92.7,64.6
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100,99.2
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),30.4,0
Mizoram,15,Champhai,Champhai_4,4,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),63.1,76.9
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Any method (%),50,32.4
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Any modern method (%),49.6,32.3
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Condom (%),2.5,1.1
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Female sterilization (%),22.5,12.7
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Injectables (%),0.2,0
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,IUD/PPIUD (%),4.2,4.1
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Male sterilization (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Current Use of Family Planning Methods,Pill (%),19.6,14.5
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Births attended by skilled health personnel (%),97.5,86.8
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Births delivered by caesarean section (%),6.6,8.7
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),5.8,8.2
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Home births that were conducted by skilled health personnel (%),1.6,5.5
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Institutional births (%),96.7,81.1
Mizoram,15,Champhai,Champhai_4,4,Delivery Care,Institutional births in public facility (%),91.5,74.9
Mizoram,15,Champhai,Champhai_4,4,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),19.6,0
Mizoram,15,Champhai,Champhai_4,4,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.9,0
Mizoram,15,Champhai,Champhai_4,4,Hypertension among men,Male Moderately or severely elevated blood pressure (%),3.9,0
Mizoram,15,Champhai,Champhai_4,4,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),16.1,0
Mizoram,15,Champhai,Champhai_4,4,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.1,0
Mizoram,15,Champhai,Champhai_4,4,Hypertension among women,Female Moderately or severely elevated blood pressure (%),4.5,0
Mizoram,15,Champhai,Champhai_4,4,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1.4,2.7
Mizoram,15,Champhai,Champhai_4,4,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.6,7.7
Mizoram,15,Champhai,Champhai_4,4,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),95,91.4
Mizoram,15,Champhai,Champhai_4,4,Marriage and Fertility,Women age 2024 years married before age 18 years (%),11,17.9
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),4336,3615
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),52.1,0
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),74.3,52.7
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),12.5,2.8
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),80,60.1
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),63.4,55.9
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),72.3,66
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),85.9,85.8
Mizoram,15,Champhai,Champhai_4,4,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100,98.1
Mizoram,15,Champhai,Champhai_4,4,Nutritional Status of Women,Women who are overweight or obese,22.9,17.5
Mizoram,15,Champhai,Champhai_4,4,Nutritional Status of Women,Women who have high risk waisttohip ratio,52.1,0
Mizoram,15,Champhai,Champhai_4,4,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),5.8,6.9
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),4.9,0
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),100,98.1
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),98.3,0
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Female population age 6 years and above who ever attended school (%),93.3,94.6
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Households using clean fuel for cooking (%),79.4,52.2
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Households using iodized salt (%),99.8,99
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),64.9,58.1
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Population below age 15 years (%),27.2,32.6
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Population living in households that use an improved sanitation facility (%),98.3,87.4
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Population living in households with an improved drinkingwater source (%),98.6,97.4
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,Population living in households with electricity (%),100,99.9
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",726,1014
Mizoram,15,Champhai,Champhai_4,4,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",944,1009
Mizoram,15,Champhai,Champhai_4,4,Quality of Family Planning Services,Current users ever told about side effects of current method (%),70,51.2
Mizoram,15,Champhai,Champhai_4,4,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),24.9,18.8
Mizoram,15,Champhai,Champhai_4,4,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.6,0
Mizoram,15,Champhai,Champhai_4,4,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),3.7,0
Mizoram,15,Champhai,Champhai_4,4,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.2,0
Mizoram,15,Champhai,Champhai_4,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),21.3,0
Mizoram,15,Champhai,Champhai_4,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),74.5,0
Mizoram,15,Champhai,Champhai_4,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),1.6,0
Mizoram,15,Champhai,Champhai_4,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),66.7,0
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),0.8,6.9
Mizoram,15,Champhai,Champhai_4,4,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0,0
Mizoram,15,Champhai,Champhai_4,4,Unmet Need for Family Planning,Total unmet need (%),11.2,24.3
Mizoram,15,Champhai,Champhai_4,4,Unmet Need for Family Planning,Unmet need for spacing (%),8.3,15.8
