State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Nagaland,13,Kohima,10,Population and Household Profile,Population living in households with electricity (%),99.5,99.3
Nagaland,13,Kohima,10,Population and Household Profile,Population living in households with an improved drinkingwater source1 (%),89.9,83.7
Nagaland,13,Kohima,10,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),87.4,70.8
Nagaland,13,Kohima,10,Population and Household Profile,Households using clean fuel for cooking3 (%),61.7,55.6
Nagaland,13,Kohima,10,Population and Household Profile,Households using iodized salt (%),99.7,99.3
Nagaland,13,Kohima,10,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),26.7,5.3
Nagaland,13,Kohima,10,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 201920 (%),16.1,0
Nagaland,13,Kohima,10,Characteristics of Women,Women who are literate4 (%),95.2,0
Nagaland,13,Kohima,10,Characteristics of Women,Women with 10 or more years of schooling (%),70.9,48.6
Nagaland,13,Kohima,10,Marriage and Fertility,Women age 2024 years married before age 18 years (%),1,2.4
