State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,Households using iodized salt (%),99.9,98.2
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),60.4,56
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,Population below age 15 years (%),16.6,17.5
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,Population living in households that use an improved sanitation facility (%),99.2,97.2
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,Population living in households with an improved drinkingwater source (%),98.4,93.9
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,Population living in households with electricity (%),99.9,99.6
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1485,1112
Kerala,32,Alappuzha,Alappuzha_11,11,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1108,1101
Kerala,32,Alappuzha,Alappuzha_11,11,Quality of Family Planning Services,Current users ever told about side effects of current method (%),40.9,50.2
Kerala,32,Alappuzha,Alappuzha_11,11,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),11,19.2
Kerala,32,Alappuzha,Alappuzha_11,11,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),2.6,0
Kerala,32,Alappuzha,Alappuzha_11,11,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),4.7,0
Kerala,32,Alappuzha,Alappuzha_11,11,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.7,0
Kerala,32,Alappuzha,Alappuzha_11,11,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),29,0
Kerala,32,Alappuzha,Alappuzha_11,11,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),18.3,0
Kerala,32,Alappuzha,Alappuzha_11,11,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.2,0
Kerala,32,Alappuzha,Alappuzha_11,11,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),1.8,0
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),79.9,88.4
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.5,3.8
Kerala,32,Alappuzha,Alappuzha_11,11,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.8,1.4
Kerala,32,Alappuzha,Alappuzha_11,11,Unmet Need for Family Planning,Total unmet need (%),12.3,17.7
Kerala,32,Alappuzha,Alappuzha_11,11,Unmet Need for Family Planning,Unmet need for spacing (%),6,7.2
Kerala,32,Ernakulam,Ernakulam_8,8,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),30.1,38.2
Kerala,32,Ernakulam,Ernakulam_8,8,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),31.7,37.6
Kerala,32,Ernakulam,Ernakulam_8,8,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,36.4,23.4
Kerala,32,Ernakulam,Ernakulam_8,8,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,32.1,38
Kerala,32,Ernakulam,Ernakulam_8,8,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),11.5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),9.5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),9.3,0
Kerala,32,Ernakulam,Ernakulam_8,8,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.8,0
Kerala,32,Ernakulam,Ernakulam_8,8,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),11.8,0
Kerala,32,Ernakulam,Ernakulam_8,8,Characteristics of Women,Women who are literate (%),99.3,0
Kerala,32,Ernakulam,Ernakulam_8,8,Characteristics of Women,Women with 10 or more years of schooling (%),83.8,83
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),11.9,25.2
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),5.4,1.3
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),7.4,7.9
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),22,12.4
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),19.4,12
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),17.1,15.9
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),71,66.3
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),11.3,23.9
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),82.6,75.9
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),96.9,0
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.4,90.4
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.4,87.5
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),82.6,84.6
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),8.9,0
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),97.9,100
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),92.7,81.6
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.4,50.9
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),15.1,0
Kerala,32,Ernakulam,Ernakulam_8,8,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),88.2,75.9
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Any method (%),69.7,57.8
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Any modern method (%),61.5,55
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Condom (%),6.1,3.2
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Female sterilization (%),51.9,49.9
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Injectables (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,IUD/PPIUD (%),1.5,1.7
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Male sterilization (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Current Use of Family Planning Methods,Pill (%),0.3,0
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Births attended by skilled health personnel (%),100,100
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Births delivered by caesarean section (%),51.1,40
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),50,39.2
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),56.6,43.3
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Home births that were conducted by skilled health personnel (%),0.5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Institutional births (%),99.1,100
Kerala,32,Ernakulam,Ernakulam_8,8,Delivery Care,Institutional births in public facility (%),23.2,19.7
Kerala,32,Ernakulam,Ernakulam_8,8,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),30.2,0
Kerala,32,Ernakulam,Ernakulam_8,8,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.1,0
Kerala,32,Ernakulam,Ernakulam_8,8,Hypertension among men,Male Moderately or severely elevated blood pressure (%),5.5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),29.6,0
Kerala,32,Ernakulam,Ernakulam_8,8,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.7,0
Kerala,32,Ernakulam,Ernakulam_8,8,Hypertension among women,Female Moderately or severely elevated blood pressure (%),5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1,1.2
Kerala,32,Ernakulam,Ernakulam_8,8,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),94.5,95.2
Kerala,32,Ernakulam,Ernakulam_8,8,Marriage and Fertility,Women age 2024 years married before age 18 years (%),2.9,0
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),4940,0
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),94.2,0
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),82.8,71
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),70.6,59.5
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),92.6,93.5
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),82.2,94.7
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),96.1,94.8
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),96.5,97.3
Kerala,32,Ernakulam,Ernakulam_8,8,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),90.9,83.6
Kerala,32,Ernakulam,Ernakulam_8,8,Nutritional Status of Women,Women who are overweight or obese,39.6,34.5
Kerala,32,Ernakulam,Ernakulam_8,8,Nutritional Status of Women,Women who have high risk waisttohip ratio,74.2,0
Kerala,32,Ernakulam,Ernakulam_8,8,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),8,7.3
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),37.7,0
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),98,98.6
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),98.7,0
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Female population age 6 years and above who ever attended school (%),97.2,97.7
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Households using clean fuel for cooking (%),88.4,79.7
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Households using iodized salt (%),99.3,97.7
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),46.2,47.7
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Population below age 15 years (%),18.8,18.8
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Population living in households that use an improved sanitation facility (%),99.3,99.3
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Population living in households with an improved drinkingwater source (%),98.2,97.3
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,Population living in households with electricity (%),100,100
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1034,1246
Kerala,32,Ernakulam,Ernakulam_8,8,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1046,1076
Kerala,32,Ernakulam,Ernakulam_8,8,Quality of Family Planning Services,Current users ever told about side effects of current method (%),79.9,48.4
Kerala,32,Ernakulam,Ernakulam_8,8,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),12.9,14.7
Kerala,32,Ernakulam,Ernakulam_8,8,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),2,0
Kerala,32,Ernakulam,Ernakulam_8,8,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),2.9,0
Kerala,32,Ernakulam,Ernakulam_8,8,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.7,0
Kerala,32,Ernakulam,Ernakulam_8,8,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),25,0
Kerala,32,Ernakulam,Ernakulam_8,8,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),15.3,0
Kerala,32,Ernakulam,Ernakulam_8,8,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.5,0
Kerala,32,Ernakulam,Ernakulam_8,8,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),1.4,0
Kerala,32,Ernakulam,Ernakulam_8,8,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),6.7,49.1
Kerala,32,Ernakulam,Ernakulam_8,8,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Kerala,32,Ernakulam,Ernakulam_8,8,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
