State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (heightforage)18 (%),42.4,41.7
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weightforheight)18 (%),20.9,27.6
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weightforheight)19 (%),3.3,11.4
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weightforage)18 (%),42.1,38.9
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weightforheight)20 (%),1.5,4.5
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,27,28.7
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,23,19.1
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Nutritional Status of Women,Women who have high risk waisttohip ratio (‚â•0,43.7,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Anaemia among Children and Women,Children age 659 months who are anaemic (<11,74.8,84.6
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Anaemia among Children and Women,Nonpregnant women age 1549 years who are anaemic (<12,64.5,80.1
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Anaemia among Children and Women,Pregnant women age 1549 years who are anaemic (<11,62.1,67.9
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Anaemia among Children and Women,All women age 1549 years who are anaemic22 (%),64.4,79.5
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Anaemia among Children and Women,All women age 1519 years who are anaemic22 (%),64.3,81.9
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Blood Sugar Level among women,Blood sugar level  high (141160 mg/dl)23 (%),7.1,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Blood Sugar Level among women,Blood sugar level  very high (>160 mg/dl)23 (%),5.3,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Blood Sugar Level among women,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.4,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Blood Sugar Level among men,Blood sugar level  high (141160 mg/dl)23 (%),7.9,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Blood Sugar Level among men,Blood sugar level  very high (>160 mg/dl)23 (%),7.9,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Blood Sugar Level among men,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.4,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Hypertension among women,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),6.8,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),3.9,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),13.3,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Hypertension among men,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),8.4,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),3.3,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),13.5,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.3,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.2,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.2,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),3.3,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),39.8,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),1.4,0
Dadra & Nagar Haveli,26,Dadra & Nagar Haveli,1,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),26.1,0
