State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Sikkim,11,East District,East Sikkim_4,4,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),52,47.8
Sikkim,11,East District,East Sikkim_4,4,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),36.6,24.2
Sikkim,11,East District,East Sikkim_4,4,Delivery Care,Home births that were conducted by skilled health personnel (%),3.9,3.2
Sikkim,11,East District,East Sikkim_4,4,Delivery Care,Institutional births (%),91.8,93.3
Sikkim,11,East District,East Sikkim_4,4,Delivery Care,Institutional births in public facility (%),70.4,74.7
Sikkim,11,East District,East Sikkim_4,4,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),34.2,0
Sikkim,11,East District,East Sikkim_4,4,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.1,0
Sikkim,11,East District,East Sikkim_4,4,Hypertension among men,Male Moderately or severely elevated blood pressure (%),12,0
Sikkim,11,East District,East Sikkim_4,4,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),31.6,0
Sikkim,11,East District,East Sikkim_4,4,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.4,0
Sikkim,11,East District,East Sikkim_4,4,Hypertension among women,Female Moderately or severely elevated blood pressure (%),11,0
Sikkim,11,East District,East Sikkim_4,4,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.7,3.8
Sikkim,11,East District,East Sikkim_4,4,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),84.8,91
Sikkim,11,East District,East Sikkim_4,4,Marriage and Fertility,Women age 2024 years married before age 18 years (%),9.4,15.8
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),8471,4947
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),59.2,0
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),48.3,42.4
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),27.6,14.3
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),53.4,69.1
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),43.8,67.4
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),65.8,70.2
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),90.3,95.9
Sikkim,11,East District,East Sikkim_4,4,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.9,99.1
Sikkim,11,East District,East Sikkim_4,4,Nutritional Status of Women,Women who are overweight or obese,38.2,30.8
Sikkim,11,East District,East Sikkim_4,4,Nutritional Status of Women,Women who have high risk waisttohip ratio,68.3,0
Sikkim,11,East District,East Sikkim_4,4,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),7.7,7.9
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),47.4,0
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),95.9,97.8
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),68.4,0
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Female population age 6 years and above who ever attended school (%),86.4,80.3
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Households using clean fuel for cooking (%),87.6,70.7
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Households using iodized salt (%),97.7,99.7
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),29.9,26.6
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Population below age 15 years (%),19.3,23
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Population living in households that use an improved sanitation facility (%),85,85.2
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Population living in households with an improved drinkingwater source (%),93.6,98.3
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,Population living in households with electricity (%),99.4,99
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1000,709
Sikkim,11,East District,East Sikkim_4,4,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1008,957
Sikkim,11,East District,East Sikkim_4,4,Quality of Family Planning Services,Current users ever told about side effects of current method (%),52.9,38.7
Sikkim,11,East District,East Sikkim_4,4,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),17,20
Sikkim,11,East District,East Sikkim_4,4,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.1,0
Sikkim,11,East District,East Sikkim_4,4,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),1.2,0
Sikkim,11,East District,East Sikkim_4,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),35.9,0
Sikkim,11,East District,East Sikkim_4,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),37.9,0
Sikkim,11,East District,East Sikkim_4,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),14.5,0
Sikkim,11,East District,East Sikkim_4,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),11.2,0
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),63.4,63.4
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.5,2.7
Sikkim,11,East District,East Sikkim_4,4,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,0.3
Sikkim,11,East District,East Sikkim_4,4,Unmet Need for Family Planning,Total unmet need (%),17.7,26.1
Sikkim,11,East District,East Sikkim_4,4,Unmet Need for Family Planning,Unmet need for spacing (%),7.2,10.4
Sikkim,11,North District,North_1,1,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),45.6,53.9
Sikkim,11,North District,North_1,1,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),36.7,44.3
Sikkim,11,North District,North_1,1,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,53.5,64.9
Sikkim,11,North District,North_1,1,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,37,44.8
Sikkim,11,North District,North_1,1,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,26.9,31.1
Sikkim,11,North District,North_1,1,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16,0
Sikkim,11,North District,North_1,1,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),6.5,0
Sikkim,11,North District,North_1,1,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),8.4,0
Sikkim,11,North District,North_1,1,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),6.5,0
Sikkim,11,North District,North_1,1,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.6,0
Sikkim,11,North District,North_1,1,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),4.7,0
Sikkim,11,North District,North_1,1,Characteristics of Women,Women who are literate (%),81.4,0
Sikkim,11,North District,North_1,1,Characteristics of Women,Women with 10 or more years of schooling (%),37.7,36.6
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),25.3,18.2
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),14.1,9.2
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),2.9,7.8
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),31.8,24.1
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),15.3,17.9
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),4.5,19.3
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),26.1,60.2
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),0,0
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0
Sikkim,11,North District,North_1,1,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),25.3,20
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),90.8,89.9
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),90.6,97.5
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),100,98
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),95.3,89.9
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),90.8,89.9
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0,0
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),100,100
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),96.9,100
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100,96.3
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),31.1,0
Sikkim,11,North District,North_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),90.1,95.2
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Any method (%),75.7,50.2
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Any modern method (%),61,50.1
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Condom (%),9.8,9.2
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Female sterilization (%),19,16.1
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Injectables (%),5.4,2.4
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,IUD/PPIUD (%),7.5,5.2
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Male sterilization (%),0.6,2.7
Sikkim,11,North District,North_1,1,Current Use of Family Planning Methods,Pill (%),17.5,14.5
Sikkim,11,North District,North_1,1,Delivery Care,Births attended by skilled health personnel (%),98.5,97.3
Sikkim,11,North District,North_1,1,Delivery Care,Births delivered by caesarean section (%),27.3,17.1
Sikkim,11,North District,North_1,1,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),0,0
Sikkim,11,North District,North_1,1,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),26,16.9
Sikkim,11,North District,North_1,1,Delivery Care,Home births that were conducted by skilled health personnel (%),1.5,2.4
Sikkim,11,North District,North_1,1,Delivery Care,Institutional births (%),97.3,94.9
Sikkim,11,North District,North_1,1,Delivery Care,Institutional births in public facility (%),91.1,91.8
Sikkim,11,North District,North_1,1,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),47.7,0
Sikkim,11,North District,North_1,1,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),25.1,0
Sikkim,11,North District,North_1,1,Hypertension among men,Male Moderately or severely elevated blood pressure (%),19.5,0
Sikkim,11,North District,North_1,1,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),39,0
Sikkim,11,North District,North_1,1,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),22.3,0
Sikkim,11,North District,North_1,1,Hypertension among women,Female Moderately or severely elevated blood pressure (%),13.1,0
Sikkim,11,North District,North_1,1,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0,0
Sikkim,11,North District,North_1,1,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.8,2.4
Sikkim,11,North District,North_1,1,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),75.3,85.4
Sikkim,11,North District,North_1,1,Marriage and Fertility,Women age 2024 years married before age 18 years (%),16,12.3
Sikkim,11,North District,North_1,1,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),7390,3017
Sikkim,11,North District,North_1,1,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Sikkim,11,North District,North_1,1,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),72,0
Sikkim,11,North District,North_1,1,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),74,70.4
Sikkim,11,North District,North_1,1,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),61.9,38.4
Sikkim,11,North District,North_1,1,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),66.2,80.9
Sikkim,11,North District,North_1,1,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),59.4,73.7
Sikkim,11,North District,North_1,1,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),71.3,84.7
Sikkim,11,North District,North_1,1,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),92.5,97.2
Sikkim,11,North District,North_1,1,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.5,100
Sikkim,11,North District,North_1,1,Nutritional Status of Women,Women who are overweight or obese,44.1,25.3
Sikkim,11,North District,North_1,1,Nutritional Status of Women,Women who have high risk waisttohip ratio,73,0
Sikkim,11,North District,North_1,1,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),3.4,3.6
Sikkim,11,North District,North_1,1,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),24.9,0
Sikkim,11,North District,North_1,1,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),98.1,100
Sikkim,11,North District,North_1,1,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),76.3,0
Sikkim,11,North District,North_1,1,Population and Household Profile,Female population age 6 years and above who ever attended school (%),78.5,79.3
Sikkim,11,North District,North_1,1,Population and Household Profile,Households using clean fuel for cooking (%),65.9,48.8
Sikkim,11,North District,North_1,1,Population and Household Profile,Households using iodized salt (%),99,99.3
Sikkim,11,North District,North_1,1,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),24.5,32.3
Sikkim,11,North District,North_1,1,Population and Household Profile,Population below age 15 years (%),21,23.4
Sikkim,11,North District,North_1,1,Population and Household Profile,Population living in households that use an improved sanitation facility (%),83.8,90.4
Sikkim,11,North District,North_1,1,Population and Household Profile,Population living in households with an improved drinkingwater source (%),94.7,97.8
Sikkim,11,North District,North_1,1,Population and Household Profile,Population living in households with electricity (%),98.9,99.7
Sikkim,11,North District,North_1,1,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",693,953
Sikkim,11,North District,North_1,1,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",997,917
Sikkim,11,North District,North_1,1,Quality of Family Planning Services,Current users ever told about side effects of current method (%),50.4,56.6
Sikkim,11,North District,North_1,1,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),28.6,22.4
Sikkim,11,North District,North_1,1,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.4,0
Sikkim,11,North District,North_1,1,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1.2,0
Sikkim,11,North District,North_1,1,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Sikkim,11,North District,North_1,1,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),43.5,0
Sikkim,11,North District,North_1,1,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),35.4,0
Sikkim,11,North District,North_1,1,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),22.7,0
Sikkim,11,North District,North_1,1,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),9.9,0
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.2,2.4
Sikkim,11,North District,North_1,1,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.7,0.9
Sikkim,11,North District,North_1,1,Unmet Need for Family Planning,Total unmet need (%),12.8,19.6
Sikkim,11,North District,North_1,1,Unmet Need for Family Planning,Unmet need for spacing (%),6.9,8.3
Sikkim,11,South District,South_3,3,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),54.6,45.5
Sikkim,11,South District,South_3,3,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),39.8,31.9
Sikkim,11,South District,South_3,3,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,56.5,61.6
Sikkim,11,South District,South_3,3,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,39.9,32.3
Sikkim,11,South District,South_3,3,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,0,0
Sikkim,11,South District,South_3,3,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.6,0
Sikkim,11,South District,South_3,3,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),6,0
Sikkim,11,South District,South_3,3,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),9.1,0
Sikkim,11,South District,South_3,3,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),6.6,0
Sikkim,11,South District,South_3,3,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.5,0
Sikkim,11,South District,South_3,3,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),4,0
Sikkim,11,South District,South_3,3,Characteristics of Women,Women who are literate (%),90.5,0
Sikkim,11,South District,South_3,3,Characteristics of Women,Women with 10 or more years of schooling (%),45.7,41
