State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Chandigarh,4,Chandigarh,1,Anaemia among Children and Women,Children age 6-59 months who are anaemic (<11,54.6,73.1
Chandigarh,4,Chandigarh,1,Anaemia among Children and Women,Non-pregnant women age 15-49 years who are anaemic (<12,60.1,75.9
Chandigarh,4,Chandigarh,1,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic (<11,0,0
Chandigarh,4,Chandigarh,1,Anaemia among Children and Women,All women age 15-49 years who are anaemic22 (%),60.3,75.9
Chandigarh,4,Chandigarh,1,Anaemia among Children and Women,All women age 15-19 years who are anaemic22 (%),57.7,74.7
Chandigarh,4,Chandigarh,1,Blood Sugar Level among women,Blood sugar level - high (141-160 mg/dl)23 (%),6,0
Chandigarh,4,Chandigarh,1,Blood Sugar Level among women,Blood sugar level - very high (>160 mg/dl)23 (%),12,0
Chandigarh,4,Chandigarh,1,Blood Sugar Level among women,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),19,0
Chandigarh,4,Chandigarh,1,Blood Sugar Level among men,Blood sugar level - high (141-160 mg/dl)23 (%),7.1,0
Chandigarh,4,Chandigarh,1,Blood Sugar Level among men,Blood sugar level - very high (>160 mg/dl)23 (%),8.8,0
Chandigarh,4,Chandigarh,1,Blood Sugar Level among men,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.6,0
Chandigarh,4,Chandigarh,1,Hypertension among women,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.5,0
Chandigarh,4,Chandigarh,1,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.6,0
Chandigarh,4,Chandigarh,1,Hypertension among women,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25,0
Chandigarh,4,Chandigarh,1,Hypertension among men,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.7,0
Chandigarh,4,Chandigarh,1,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.7,0
Chandigarh,4,Chandigarh,1,Hypertension among men,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),30.6,0
Chandigarh,4,Chandigarh,1,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1.4,0
Chandigarh,4,Chandigarh,1,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0,0
Chandigarh,4,Chandigarh,1,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.4,0
Chandigarh,4,Chandigarh,1,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),0.6,0
Chandigarh,4,Chandigarh,1,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),12.1,0
Chandigarh,4,Chandigarh,1,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.3,0
Chandigarh,4,Chandigarh,1,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),18.6,0
